#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
DIRC2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
DGCR14	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
DENND1B	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
DEDD2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
DECR2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
DCLRE1B	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
DBNDD2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
DAP3	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CYTH1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CX3CR1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CUL4A	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CSAD	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CRISP3	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CPOX	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CHAD	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CFAP157	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CETP	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CECR5	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CDK5RAP3	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CDH15	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CDC42EP4	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CD37	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CD33	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CD300LF	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CD200	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CD2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CCNB2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CCL14	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CCDC33	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CCDC126	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CATSPER2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CAMK4	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CAMK2B	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
CABP1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C9orf9	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C9orf66	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C7orf26	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C6orf58	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C5orf60	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C5orf15	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C4BPA	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C20orf195	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C1S	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
C11orf49	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
BLZF1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
BEST2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
BCL2L14	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
BCL2L13	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
BARD1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
B4GALT7	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
AURKB	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ATP4B	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ATP1B2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ASB4	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ARSA	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ARMT1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ARL14	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ARHGAP17	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ANAPC7	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ALDH7A1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ACSM3	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ACHE	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TMC6	18	438	10	446	0.0890580300916	0.178116060183	1.83287671233	1.05033
TLDC1	18	438	10	446	0.0890580300916	0.178116060183	1.83287671233	1.05033
TAAR5	18	438	10	446	0.0890580300916	0.178116060183	1.83287671233	1.05033
RFPL1	18	438	10	446	0.0890580300916	0.178116060183	1.83287671233	1.05033
PSG7	18	438	10	446	0.0890580300916	0.178116060183	1.83287671233	1.05033
EFCAB12	18	438	10	446	0.0890580300916	0.178116060183	1.83287671233	1.05033
DSC3	18	438	10	446	0.0890580300916	0.178116060183	1.83287671233	1.05033
CLCA2	23	433	14	442	0.0893315851172	0.178663170235	1.67700428901	1.04899
TPRX1	29	427	19	437	0.0907385198975	0.181477039795	1.56206088993	1.04221
ZNF789	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
ZNF417	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
UGT1A4	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
SPPL2A	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
SLC16A7	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
SERPINI1	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
PMFBP1	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
PLEKHG5	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
MEIS3	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
MAATS1	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
KRTAP10-4	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
ITPRIPL1	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
HOOK2	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
HJURP	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
GARS	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
FUT5	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
CWC25	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
CR1L	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
COL23A1	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
CCDC185	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
CCDC120	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
CABYR	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
ARSH	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
ANKDD1A	14	442	7	449	0.0920518560452	0.184103712091	2.03167420814	1.03597
RREB1	24	432	15	441	0.0949125768255	0.189825153651	1.63333333333	1.02268
ATAD3A	30	426	20	436	0.0950065653454	0.190013130691	1.53521126761	1.02225
ZNF573	19	437	11	445	0.0964936300435	0.192987260087	1.75889328063	1.0155
PCNXL4	19	437	11	445	0.0964936300435	0.192987260087	1.75889328063	1.0155
OR3A1	19	437	11	445	0.0964936300435	0.192987260087	1.75889328063	1.0155
OR2M5	19	437	11	445	0.0964936300435	0.192987260087	1.75889328063	1.0155
CYP2C19	19	437	11	445	0.0964936300435	0.192987260087	1.75889328063	1.0155
OR2L8	31	425	21	435	0.0991496053923	0.198299210785	1.51092436975	1.00371
NUP50	31	425	21	435	0.0991496053923	0.198299210785	1.51092436975	1.00371
ACKR4	31	425	21	435	0.0991496053923	0.198299210785	1.51092436975	1.00371
ZNF286A	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
SRRM5	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
SCYL1	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
PDIA4	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
PDE6C	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
OR2T4	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
OR13A1	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
NFE2L2	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
MTMR14	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
LAD1	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
KRT76	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
HPS5	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
FOXD4L5	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
DIEXF	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
CCDC82	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
CAPN9	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
C9	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
ANKZF1	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
ALLC	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
ALDH5A1	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
AHI1	15	441	8	448	0.102110325219	0.204220650438	1.90476190476	0.99093
PCDHB11	57	399	44	412	0.102630461557	0.205260923114	1.33766233766	0.988724
ZNF670	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ZNF480	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ZNF202	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
WISP3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TRMT5	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TPD52L1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TOR3A	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TMPRSS11F	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TMEM8B	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TCF3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SURF6	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SLCO1A2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SLC47A1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SLC44A3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SLC39A4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SLC37A1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SLC12A8	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SIRT5	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SHE	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SERPINI2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SERPINA4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SERINC2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SEC24C	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SEC13	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
RRN3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
RRH	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
RPS6KA5	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
RPAP1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
RBM38	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
PTPRA	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
PTGS1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
PRR14	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
P2RY2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
OR6Y1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
OR51I1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
OR2B11	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
NXPE1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
NTN5	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
MISP	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
MED24	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
MCMDC2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
MAGI3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
LUZP4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
LRRC52	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
LINGO4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
IYD	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ICE2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
HSPA12B	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
GSTM3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
GPR152	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
GPR132	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
GOLM1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FPR2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FGD4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FDFT1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FBXW8	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FBP2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FANCB	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ELAC2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
DNAJA4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
DHX33	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CYP2E1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CYP2C8	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CTSW	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CCDC78	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CCDC74B	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CCDC63	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CARKD	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
C16orf46	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
BTN3A3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
BEST3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
BCAN	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
BAG3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ATRIP	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ASAH1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ARMC5	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ANXA13	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
AKAP1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
AK7	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ADAM20	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ACVRL1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ACOT4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
USP8	20	436	12	444	0.103577182339	0.207154364679	1.69724770642	0.984736
TLR10	20	436	12	444	0.103577182339	0.207154364679	1.69724770642	0.984736
NEIL3	20	436	12	444	0.103577182339	0.207154364679	1.69724770642	0.984736
EEF2K	20	436	12	444	0.103577182339	0.207154364679	1.69724770642	0.984736
NFE2L3	26	430	17	439	0.10546926095	0.210938521901	1.56142270862	0.976874
ATXN1	49	407	37	419	0.106214137692	0.212428275384	1.36337074175	0.973818
KRTAP4-11	50	406	38	418	0.10857994164	0.21715988328	1.35467980296	0.96425
ZSCAN30	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZSCAN23	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZNF80	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZNF414	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZNF146	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZNF131	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZCCHC13	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
YBX2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
WDR89	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VTI1A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VSIG8	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VPS36	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VPS28	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VGLL3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VDR	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VASP	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
UGT1A8	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
UFSP2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
UFC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
UBR7	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TUBB2B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TUBA1C	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSSK3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSSC4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSPAN12	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSLP	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSGA13	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSFM	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSACC	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRIP13	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRIM7	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRIM39-RPP21	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRH	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRAPPC6A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRADD	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TPI1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TPD52L3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TOMM22	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TOB2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TNFRSF1A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM72	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM33	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM254	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM25	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM219	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM144	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMED4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TM4SF4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TM2D1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TFAM	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TEX35	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TEFM	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TCF23	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TCEB2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SYT8	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SYPL2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SULT2A1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
STX3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
STEAP1B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
STARD3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ST6GALNAC4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ST13	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SSR3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SRRM3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SPP2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SOWAHD	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SNX11	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SNRPA	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SNAPC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SMTNL2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC7A7	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC35E4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC35B1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC25A44	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC25A36	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC25A19	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC25A17	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLAMF9	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SIX6	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SIRT6	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SIRT3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SHMT2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SH3GLB1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SH3GL1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SGTA	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SGPP2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SFXN4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SFTPD	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SDR16C5	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SDHAF2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SDC2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RTN4R	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RTCB	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RQCD1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RPS6KB1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RPS24	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RPL35	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RPL28	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ROPN1L	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RNFT1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RNF208	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RNF133	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RNF121	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RFC2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
REEP4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
REC114	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RCC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RASSF3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RASL10B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RASGRP4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAD23B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB5A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB41	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB40A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB11FIP3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
R3HCC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PVRL3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PTGDR2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PSMA3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRTN3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRRX1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRRG1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRPS2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRPF4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRMT1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRKCDBP	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRDX6	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PPP1R3D	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PPP1R21	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PPOX	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PPID	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PPA1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
