#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
HHLA2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
HDAC2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
H2AFY2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
H1FX 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
H1FNT 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GYPA 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GTPBP10 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GTF2H1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GSTA4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GRHL2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GPX5 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GPR176 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GPR161 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GPR119 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GPN2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GPD1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GPC4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GPATCH2L 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GPAA1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GOPC 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GNG7 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GNB5 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GNAZ 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GLRX3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GLRA3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GLP1R 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GJA4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GIMAP2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GHDC 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GDAP1L1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GATAD2B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GATA4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GAPDH 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
GABRR2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FZD4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FZD3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FUT5 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FTSJ1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FSD1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FRZB 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FRRS1L 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FOXI2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FOLR2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FKBP14 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FITM2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FIGF 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FGL2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FGL1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FGFRL1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FFAR2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FERMT1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FBP1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAM71D 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAM69B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAM53C 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAM3A 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAM19A4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAM174A 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAM151B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAM124B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAM122C 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FAIM2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FABP1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
EXOC8 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ETF1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ESF1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ERRFI1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ERICH2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ERCC1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
EMX2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
EMP2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ELOVL6 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
EDN1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
EDEM2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
EDA2R 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ECHS1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
EBPL 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
EBI3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
E2F3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DUSP8 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DTX1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DTWD2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DSN1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DROSHA 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DRGX 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DRAP1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DRAM2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DPH5 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DOC2B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DNAJC27 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DMC1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DLST 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DKK3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DHRS4L2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DHRS4L1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DEPDC1B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DEGS2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DEFB136 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DEFB118 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DECR1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DDX5 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DDX3X 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DDX39A 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DDOST 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DDN 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DCUN1D3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DCTD 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DCSTAMP 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
DAZAP1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CYTL1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CXorf36 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CXCL10 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CUL5 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CTSS 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CTSD 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CTDSPL 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CRY1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CREB5 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CRCP 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CRACR2B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
COX6C 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
COX20 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
COMMD10 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CNTFR 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CNNM4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CMTM8 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CMC1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CLEC2B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CLDN19 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CLCN5 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CIART 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CHEK1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CHAF1B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CFAP20 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CERS1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CEPT1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CEP95 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CENPH 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CENPB 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CEBPG 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CDYL 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CDX4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CDKN2C 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CDK19 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CDC6 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CD86 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CD6 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CD40LG 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CD300LB 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CD300A 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CCDC60 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CCDC166 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CC2D2B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CAV2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CAPSL 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CAPNS1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CAMK2B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CALML4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CALB2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CA3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
CA12 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C9orf92 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C9orf66 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C9orf172 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C8orf86 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C7orf62 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C7orf60 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C6orf203 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C4orf46 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C3orf18 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C21orf59 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C1orf210 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C1orf158 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C19orf25 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C18orf25 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C17orf49 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C15orf53 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C15orf32 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C11orf88 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C11orf54 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C10orf2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
C10orf126 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BTNL3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BTBD8 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BTBD18 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BTBD1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BSDC1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BROX 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BNIP1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BLOC1S5 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BICD1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BHLHE40 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BFAR 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BEST2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BEND7 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BEAN1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
BBOX1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
B9D2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
B3GALT1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ATXN7L3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ATXN3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ATP6V1D 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ATP6V0A1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ATP6AP2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ATOH1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ATE1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ATAD1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ASTE1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ASS1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ARX 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ART1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ARSE 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ARR3 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ARPC2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ARIH2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ARHGAP26 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ARHGAP17 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ARAF 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
APOC4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
APLNR 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
APEX2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AP4M1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AP1M1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ANTXR2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ANGPTL8 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AMIGO2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AMIGO1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AKTIP 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AKR1C4 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AKAP10 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AJUBA 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AIFM1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
AGA 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ADRBK1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ACTR6 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ACTL6B 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ACSF2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ACAT1 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ACADL 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ABHD16A 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ABHD15 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
ABCF2 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
A1CF 3 217 1 219 0.311642853792 0.623285707584 3.02764976959 0.506343
FUK 23 197 19 201 0.313452573435 0.62690514687 1.23510553032 0.503828
DMKN 23 197 19 201 0.313452573435 0.62690514687 1.23510553032 0.503828
LILRB5 46 174 41 179 0.31613083461 0.632261669219 1.15419119708 0.500133
KRT3 24 196 20 200 0.316988207648 0.633976415296 1.22448979592 0.498957
ZNF665 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
ZNF473 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
ZNF438 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
ZBTB38 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
WDR19 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
UBN1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
TMOD4 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
STK3 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
STK11IP 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SPAG5 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SORBS3 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SNX25 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SMC5 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SLCO4C1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SLC4A3 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SLC45A1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SLC2A2 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SLC12A9 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SKA3 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
SERPINA12 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
RPL3L 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
PYGM 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
PXK 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
PTGDR 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
PPARGC1B 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
PPAN-P2RY11 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
PLEKHG6 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
PGBD1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
PCK2 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
PALMD 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
OR5H15 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
OR52I1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
OR12D2 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
NELL2 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
MX2 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
MACC1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
KRT82 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
KLHDC4 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
KDM4C 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
INVS 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
INTS5 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
IGFLR1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
HIST1H1B 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
HEATR9 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
GRAMD1A 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
GPR142 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
GBP4 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
FER 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
FEM1A 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
FCHO1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
FARS2 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
ENPP6 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
ENPP5 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
EMILIN1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
DHX38 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
DDX24 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
CYP2A13 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
COL6A1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
COL17A1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
CLIP1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
CDRT1 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
CD101 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
BRDT 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
ARHGAP11A 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
AOC2 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
AGER 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
ABCG2 11 209 8 212 0.320088789598 0.640177579196 1.39473684211 0.49473
GEMIN4 25 195 21 199 0.320293627614 0.640587255227 1.2148962149 0.494452
OR5H1 26 194 22 198 0.323391494354 0.646782988708 1.20618556701 0.490271
AHCTF1 26 194 22 198 0.323391494354 0.646782988708 1.20618556701 0.490271
ZNF596 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
ZFAND4 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
XYLB 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
VEPH1 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
TOP2A 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
TOP1MT 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
TNRC6C 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
TAS2R30 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
TAS1R3 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
TANK 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
SMYD4 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
SLC2A4 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
SEMA4D 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
PLEKHN1 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
PLA2R1 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
PLA2G4B 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
PKN3 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
NRIP1 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
NOC2L 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
MYOM3 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
MORN1 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
KLC4 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
JRK 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
IFRD2 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
HRC 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
HDAC7 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
GSN 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
FANCC 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
EEA1 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
DPH6 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
DNAI2 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
DDX11 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
CLPB 12 208 9 211 0.327858654008 0.655717308015 1.35256410256 0.484313
