#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
OR5L2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OR5H2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OR5AR1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OR4C11 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OR4A16 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OR13D1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OR10P1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OPRK1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OPN3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OPN1SW 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
OLFM4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NUP62 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NUDT3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NUDT10 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NTF3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NR2E3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NPY1R 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NOSIP 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NMNAT2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NME1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NLRP4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NKD1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NKAIN3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NEUROG3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NEUROG1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NEURL1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NEIL1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NDUFAF5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
NAPSA 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MYOD1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MXD1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MTFR2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MTERF2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MSX1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MSANTD2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MRPS30 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MOCS3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MLF2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MLC1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MICU1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
METAP2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
METAP1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ME3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MBTD1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MBOAT2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MBD4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MAT2A 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
MALRD1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LYPLA1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LUC7L3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LSMEM1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LRFN4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LONRF3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LIPN 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LGI4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LGI3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LDHAL6A 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LARP6 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
LACTB2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KRTAP10-6 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KLHDC7B 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KLHDC3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KLF5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KLF4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KIF12 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KIF11 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KIAA1644 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KDF1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KCNMB4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KCNK3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KCNK18 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KCNG3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KBTBD8 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
KATNBL1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
JUNB 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
IVD 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
IRX6 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
IRGC 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
IPO4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
IPCEF1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
IP6K2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
INSL6 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
INO80E 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
INHBC 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
IMP4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
IL17REL 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
IFNGR1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HTR3B 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HSPA9 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HSD3B7 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HRSP12 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HPGDS 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HOXD9 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HOXC9 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HOXC12 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HOXA3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HNRNPF 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HNRNPD 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HNRNPC 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HNRNPA3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HMGCR 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HIST2H2BF 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HIST1H2BC 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HIC1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HEXIM2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HERC5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HDGF 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HDAC3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
HAS2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GZMK 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GUSB 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GTF2B 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GSTZ1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GPS1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GPR88 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GPR83 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GPR63 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GPR137 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GPM6A 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GPANK1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GOLPH3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GOLM1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GNB1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GLRX2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GLMP 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GJA5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GCK 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GBX1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GATA6 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
GALT 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
G3BP2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FTSJ1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FSD1L 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FRRS1L 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FPR3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FOXC1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FOSL1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FNDC9 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FNDC4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FKTN 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FKBPL 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FEZ2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FBXW4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FBXO7 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FBXL5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FBXL16 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FBXL14 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FAM19A5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FAM168B 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FAM109B 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FAIM2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
FABP2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
EVI2B 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ETF1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ESRRG 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ERO1A 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ERICH1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
EPHX1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
EME1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ELMOD1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ELAVL3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
EIF4H 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
EIF3I 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
EIF2S3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ECHDC1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DUSP8 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DUSP6 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DUOXA2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DTD1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DNTTIP1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DLX3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DLX2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DEFB116 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DEDD 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DECR1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DDX5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DCUN1D1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DCP2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DCAF10 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
DAPK2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CYB5R4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CXCR5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CXCL12 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CTSD 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CTSA 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CTPS1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CSNK2B 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CREB3L2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CRACR2B 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CPSF3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CPN1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
COPS5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
COPS3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CNN2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CLU 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CHRNA3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CHRNA2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CHN2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CHMP1A 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CHM 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CHI3L2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CH25H 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CFP 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CFAP53 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CENPB 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CELF6 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CDX2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CDK10 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CD53 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CD180 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CCT5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CCNT2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CCM2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CCDC8 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CCDC34 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CCDC153 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CCDC102A 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CBR3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CBLN2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CATSPER2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CARD14 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
CA6 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C9orf152 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C7orf62 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C6orf10 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C5orf34 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C1D 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C19orf12 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C17orf97 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C16orf89 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C16orf70 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C14orf93 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
C11orf87 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
BRMS1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
BRF2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
BOLL 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
BCL2L2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
BCL2L1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
BAG4 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
BACE2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
B4GALT2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
B4GALT1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
B3GNT2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ATP6V1C1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ATP1B3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ARX 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ARSK 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ARHGAP40 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ARHGAP26 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ARG2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
AQP9 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
APOBEC2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
API5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
APEX2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
APEX1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
AP1S1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ANKRD30A 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ANKRD13B 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ADORA3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ADH5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ADAP1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ADAMTSL5 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ACTC1 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ACAT2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ABHD2 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ABCD3 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
ABCB8 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
AAMP 6 450 0 456 0.0153685765429 0.0307371530858 inf 1.81337
TUBB8 34 422 18 438 0.0156466469329 0.0312932938657 1.96050552923 1.80558
HK3 23 433 10 446 0.0159318886504 0.0318637773008 2.36905311778 1.79773
EEF2K 23 433 10 446 0.0159318886504 0.0318637773008 2.36905311778 1.79773
DUSP27 23 433 10 446 0.0159318886504 0.0318637773008 2.36905311778 1.79773
TEKT5 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
TCEB3 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
SPATA13 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
SLC4A5 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
PHF24 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
PASK 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
NTN4 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
MYO1D 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
MYO1C 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
MAP4K3 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
KCNH6 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
ITGB3 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
IQCH 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
FCHSD1 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
EIF2A 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
DNAJC16 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
CEP128 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
C10orf71 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
BBS2 17 439 6 450 0.0162333623306 0.0324667246612 2.90432801822 1.78959
NWD1 20 436 8 448 0.016467571328 0.032935142656 2.56880733945 1.78337
NEUROD4 20 436 8 448 0.016467571328 0.032935142656 2.56880733945 1.78337
NAT10 20 436 8 448 0.016467571328 0.032935142656 2.56880733945 1.78337
LY75-CD302 20 436 8 448 0.016467571328 0.032935142656 2.56880733945 1.78337
ACTBL2 20 436 8 448 0.016467571328 0.032935142656 2.56880733945 1.78337
ACSM2B 20 436 8 448 0.016467571328 0.032935142656 2.56880733945 1.78337
ZSCAN29 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
ZNF442 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
ZNF385B 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
ZNF367 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
ZNF311 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
ZDHHC4 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
ZCRB1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
VSX2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
TUBE1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
TTC7B 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
TRIM50 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
TKTL2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
TDRD1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
TCHP 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
TAB2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
TAAR2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
SYT6 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
SYNDIG1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
SRPRA 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
SPOCK1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
SORT1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
SNX14 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
SLC6A13 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
SLC45A2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
SLC22A15 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
RRNAD1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
PMFBP1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
PLAT 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
PDIA5 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
PARN 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
PAMR1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
PADI1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
P4HB 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
P2RY4 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
NUPL2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
NUP160 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
NOX3 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
NKX2-2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
NEK8 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
MFGE8 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
MELK 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
LNPEP 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
LIPE 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
LAMP2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
KRT6A 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
KRT33B 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
KBTBD4 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
KAT2A 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
ILDR1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
HLTF 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
HHIPL2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
GRB10 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
GPC3 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
GNL3L 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
GALR1 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
GALNT2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
FAM81B 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
FAM188B 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
FAHD2B 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
ERCC6L2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
EML2 12 444 3 453 0.0168513850658 0.0337027701316 4.08108108108 1.77336
